,Certifier Name,Certifier Website,Certifier Email Address,Operation ID,Operation Name,Other/Former Names,Client ID,Contact First Name,Contact Last Name,Operation Certification Status,Effective Date of Operation Status,NOP Anniversary Date,CROPS Scope Certification Status,Effective Date of CROPS Status,Certified Products Under CROPS Scope,Additional Certified Products Under CROPS Scope ,Certificate Numbers for Certified Products under CROPS Scope,LIVESTOCK Scope Certification Status,Effective Date of LIVESTOCK Status,Certified Products Under LIVESTOCK Scope,Additional Certified Products Under LIVESTOCK Scope,Certificate Numbers for Certified Products under LIVESTOCK Scope,WILD CROPS Scope Certification Status,Effective Date of WILD CROPS Status,Certified Products Under WILD CROPS Scope,Additional Certified Products Under WILD CROPS Scope,Certificate Numbers for Certified Products Under WILD CROPS Scope,HANDLING Scope Certification Status,Effective Date of HANDLING Status,Certified Products Under HANDLING Scope,Additional Certified Products Under HANDLING Scope,Certificate Numbers for Certified Products Under HANDLING Scope,Physical Address: Street 1,Physical Address: Street 2,Physical Address: City,Physical Address: State/Province,Physical Address: Country,Physical Address: ZIP/ Postal Code,County Code,County,Mailing Address: Street 1,Mailing Address: Street 2,Mailing Address: City,Mailing Address: State/Province,Mailing Address: Country,Mailing Address: ZIP/ Postal Code,County Code.1,County.1,Phone,Email,Website URL,Additional Information ,Broker,Community Supported Agriculture (CSA),Co-Packer,Dairy,Distributor,Marketer/Trader,Restaurant,Retail Food Establishment,Poultry,Private Labeler,Slaughterhouse,Storage,Grower Group,Data as of Date,Organic Certificate
128,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500004824,BARRETO JORGE JAVIER,LOS ARANDANALES,4824,,,Certified,2014-09-02 00:00:00,,Certified,2014-09-02 00:00:00,"Other: BLUEBERRY, PASTURE",,,,,,,,,,,,,,,,,,Jacinto Rosso 758,,Temperley,Buenos Aires,Argentina,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31 00:00:00,0
129,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7880097297,BARTUSCH Y ZUBAK S.R.L,,97297,,,Certified,2019-01-08 00:00:00,,Certified,2019-01-08 00:00:00,"Other: Apples - Cripp´s Pink, Royal Gala, Pears - Beurre D´anjou, William´s, Packham´s Triumph, Red Sensation",,,,,,,,,,,,,,,,,,Ingeniero Ballester 475,,Centenario,,Argentina,,,,,,,,,,,,,fbartusch@hotmail.com,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
130,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7880097302,"BARTUSCH, PABLO",,97302,,,Certified,2019-02-12 00:00:00,,Certified,2019-02-12 00:00:00,"Other: Apples - Red Chañar 28, Royal gala, Granny Smith, Red Delicious, Red Chañar 34, Pears - Packham-s Triiumph, William-s, Beurre D´Anjou",,,,,,,,,,,,,,,,,,Ingeniero Balles 475,,Centenario,,Argentina,,,,,,,,,,,,,fbartusch@hotmail.com,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
131,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7880097309,"BARTUSCH, RODOLFO",,97309,,,Certified,2019-01-02 00:00:00,,Certified,2019-01-02 00:00:00,"Other: Apples - Cripp-s Pink, Red Chañar 28, Red Chañar 34, Granny Smith, Red Chief, Royal Gala, Rosy Glow,, Damsons - Autumn Giant, Royal Diamond, Pears - Buerre D´Anjou, Packham-s Triumph, Red Sensation, Abate Fetel,",,,,,,,,,,,,,,,,,,Sección Chacra 161-B,,Centenario,,Argentina,,,,,,,,,,,,0299 489-1056 22,certificaciones@ladeliciosa-sa.com.ar,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
132,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7881505002,"BARZI, GUILLERMO AMADEO",,97313,,,Certified,2019-01-28 00:00:00,,Certified,2019-01-28 00:00:00,"Other: Pears - Beurre D´Anjou, Packham-s Triumph, Abate Fetel, Red Bartlett, Beurre Bosc, William's",,,,,,,,,,,,,,,,,,Chacra 186,,,"Gral. Roca, Río Negro",Argentina,,,,,,,,,,,,0298 4530980,jmvidiri@bodegahcanale.com,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
133,LETIS S.A.,www.letis.org,CALIDAD@LETIS.ORG,4490002307,Battaglio Argentina S.A.,,2307,,,Certified,2019-02-20 00:00:00,,,,,,,,,,,,,,,,,Certified,2019-02-20 00:00:00,Other: Packed Pears,,,"Ruta 22, Km 1128",,Villa Regina,Rio Negro,Argentina,8336,,,"Ruta 22, Km 1128",,Villa Regina,Rio Negro,Argentina,8336,,,,,,NOP,,,,,,,,,,,,,,2019-06-10 00:00:00,0
134,LETIS S.A.,www.letis.org,CALIDAD@LETIS.ORG,4490002004,BDFM SA,Bodega Del Fin Del Mundo,3042,Ricardo,Galante,Certified,2021-03-12 00:00:00,,,,,,,,,,,,,,,,,Surrendered,2021-03-12 00:00:00,Beverage Related Products: Wine,,2004/2021-01,"Ruta 8 Km 9, San Patricio del Chañar",,Neuquén,Neuquén,Argentina,,,,"Ruta 8 Km 9, San Patricio del Chañar",,Neuquén,Neuquén,Argentina,,,,2995571487,joaquin.delaguila@bdfm.com.ar,,NOP,,,,,,,,,,,,,,2021-04-19 00:00:00,0
135,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500005503,BELLA VISTA AGRO S.R.L.,LA RESERVA,5503,,,Certified,2018-08-16 00:00:00,,Certified,2018-08-16 00:00:00,Other: CORN,,,,,,,,,,,,,,,,,,Belgrano 499,,San Antonio de Areco,Buenos Aires,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00,0
136,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7881550001,"BELLAN, EDGARDO CHARBEL MARÍA",,97314,,,Certified,2019-03-12 00:00:00,,Certified,2019-03-12 00:00:00,"Other: Olives for production of olive oil - Arauco, Arbequina, Manzanilla, Table grape - Sultanina, Flamme, Fiesta, Wine grape - Bonarda, Torrontés Riojano, Moscatel, Pinot Gris., Wine grape - Flame-Fiesta-Bonarda Vivero",,,,,,,,,,,,,Certified,2019-03-12 00:00:00,Other: Raisins,,,La Puerta 0,,Chilecito- La Rioja,"Chilecito, La Rioja",Argentina,,,,,,,,,,,,03825-15-669890,agricola@lariojana.com.ar,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
137,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7881550002,"BELLAN, EDGARDO CHARBEL MARÍA",,97315,,,Certified,2019-03-12 00:00:00,,,,,,,,,,,,,,,,,Certified,2019-03-12 00:00:00,"Other: Olives for production of olive oil, Raisins, Table grape, Table grapes, Wine grape, Wine grapes",,,Joaquin V. Gonzalez s/n,,,La Rioja,Argentina,5360,,,,,,,,,,,03825-15-669980,edgardobellan@gmail.com,,,,,,,,,,,,,,,,2019-12-24 00:00:00,0
138,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7881547001,BELLIA JOSÉ LUIS,,97316,,,Certified,2019-03-15 00:00:00,,Certified,2019-03-15 00:00:00,"Other: Biodiversity area, Olives for production of olive oil - Arauco, Picual Barnea, Manzanilla, Table grape - Sultanina, Superior, Fiesta, Flamme, Arizul, Cereza, Wine grape - Syrah, Torrontes Riojano, Bonarda, Merlot, Chardonnay, Aspirant Bouchet, Cabernet Sauvignon, Pinot Gris",,,,,,,,,,,,,Certified,2019-03-15 00:00:00,Other: Raisins,,,Av. Pelagio B Luna 565,,,"Chilecito, La Rioja",Argentina,,,,,,,,,,,,03825-15-669890,agricola@lariojana.com.ar,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
139,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500005875,BERG SERGIO GASPAR,SERGIO BERG,5875,,,Certified,2018-06-23 00:00:00,,,,,,,Certified,2018-06-23 00:00:00,"Other: NUCS, HONEY, HONEY SUPER, HIVES, BEE WAX",,,,,,,,,,,,,Juan José Castelli Zona Rural,,Juan José Castelli,Chaco,Argentina,3705,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31 00:00:00,0
140,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500004818,BERRIES DEL ACONQUIJA S.A.,PLANTA LOMA LINDA,4818,,,Certified,2014-09-15 00:00:00,,,,,,,,,,,,,,,,,Certified,2014-09-15 00:00:00,Other: BLUEBERRY,,,Av. Scalabrini Ortiz 3092 1°B,,CABA,CABA,Argentina,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00,0
141,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500004802,BERRIES DEL ACONQUIJA S.A.,FINCA LOMA LINDA,4802,,,Certified,2014-10-06 00:00:00,,Certified,2014-10-06 00:00:00,Other: BLUEBERRY,,,,,,,,,,,,,,,,,,Av. Scalabrini Ortiz 3092 1°B,,CABA,CABA,Argentina,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00,0
142,Food Safety S.A.,www.foodsafety.com.ar,calidad@foodsafety.com.ar,9480001271,Berries Mesopotamico SRL,La Pekeka,1271,Judit,Dugour,Certified,2017-06-01 00:00:00,,,,,,,,,,,,,,,,,Certified,2017-06-01 00:00:00,,,,CIRC. 1 SEC. 1 MANZ. 7 CASA 10,,CIUDAD EVITA,Buenos Aires,Argentina,1778,,,CARLOS CALVO 590,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Argentina,1102,,,,,,,,,,,,,,,,,,,,2017-12-28 00:00:00,0
143,Food Safety S.A.,www.foodsafety.com.ar,calidad@foodsafety.com.ar,9480001265,Berries Mesopotamico SRL,La Guegueta,1265,Judit,Dugour,Certified,2017-06-01 00:00:00,,Certified,2017-06-01 00:00:00,,,,,,,,,,,,,,,,,,,CIRC. 1 SEC. 1 MANZ. 7 CASA 10,,CIUDAD EVITA,Buenos Aires,Argentina,1778,,,CARLOS CALVO 590,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Argentina,1102,,,,,,,,,,,,,,,,,,,,2017-12-28 00:00:00,0
144,Food Safety S.A.,www.foodsafety.com.ar,calidad@foodsafety.com.ar,9482060513,Berries Mesopotamicos SRL,La Pekeka (Planta procesadora),1509,,,Certified,2017-01-06 00:00:00,,,,,,,,,,,,,,,,,Certified,2017-01-06 00:00:00,Fruits/Vegetables: Blueberries,,,"Ruta Provincial N° 22 km 6,5",,Concordia,Entre Rios,Argentina,,,,Circ. 1 Sec 1. Manz. 7. Casa 10.,,Ciudad Evita,buenos aires,Argentina,,,,,,,,,,,,,,,,,,,,,2019-10-31 00:00:00,0
145,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500006400,BERRY GOODS S.A.,BERRY GOODS (PLANTA),6400,,,Certified,2020-10-13 00:00:00,,,,,,,,,,,,,,,,,Certified,2020-10-13 00:00:00,Other: .,,,"San Martín de Tours 3190, Piso PB, Depto. 2",,CABA,CABA,Argentina,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31 00:00:00,0
146,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500005244,BERRY GOODS S.A.,BERRY GOODS,5244,,,Certified,2016-10-06 00:00:00,,Certified,2016-10-06 00:00:00,Other: BLUEBERRY,,,,,,,,,,,,,,,,,,"San Martín de Tours 3190, Piso PB, Depto. 2",,CABA,CABA,Argentina,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31 00:00:00,0
147,Food Safety S.A.,www.foodsafety.com.ar,calidad@foodsafety.com.ar,9486454029,Berthet Daniel Enrique,Perdomo,1611,Daniel,Berthet,Certified,2020-02-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,Zona rural Distrito Walter Moss,,San Salvador,Entre Rios,Argentina,,,,Zona rural Distrito Walter Moss,,San Salvador,Entre Rios,Argentina,,,,,,,,,,,,,,,,,,,,,2020-12-29 00:00:00,0
148,Food Safety S.A.,www.foodsafety.com.ar,calidad@foodsafety.com.ar,9485621017,Berthet Daniel Enrique / Campos SRL,Centella,1314,,,Certified,2019-03-07 00:00:00,,Certified,2019-03-07 00:00:00,Field/Forageable: Rice,,,,,,,,,,,,,,,,,,"Distrito Chañar,",,"Departamento Federal,",Entre Ríos,Argentina,,,,Tratado del Pilar 253,,gral campos,Entre Rios,Argentina,,,,,,,,,,,,,,,,,,,,,2019-11-12 00:00:00,0
149,Food Safety S.A.,www.foodsafety.com.ar,calidad@foodsafety.com.ar,9481027648,Berthet Daniel Enrique / Campos SRL,Colombato,1326,,,Certified,2019-07-03 00:00:00,,Certified,2019-07-03 00:00:00,Field/Forageable: Rice,,,,,,,,,,,,,,,,,,"Distrito Walter Moss, zona rural",,San Salvador,Entre Rios,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30 00:00:00,0
150,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7880097317,"BERTOLDI, FABIAN RUBÉN",,97317,,,Certified,2019-02-19 00:00:00,,Certified,2019-02-19 00:00:00,"Other: Apples - Granny Smith, Red Chañar 28, Royal Gala, Red Chañar 34, Pears - William-s,Packham's, Red Bartlett, Beurre D´Anjou, Golden Russet Bosc,",,,,,,,,,,,,,,,,,,Lote 218,,Centenario - Neuquén,"Centenario, Neuquén",Argentina,,,,,,,,,,,,0299 4891034,fuctecnicos@gmail.com,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
151,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500000553,BIANCHI FERNANDO LUIS,LA JULIA Y LA JULITA,553,,,Certified,2019-08-01 00:00:00,,,,,,,Certified,2019-08-01 00:00:00,"Other: BOVINE, COW, HEIFER, STEERS, BULL, CALF",,,,,,,,,,,,,Ruta Nacional 197 Km 13.5 - Country San Jorge,,Malvinas Argentinas,Buenos Aires,Argentina,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31 00:00:00,0
152,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500001639,BIANCHI FERNANDO LUIS,EL RINCON,1639,,,Certified,2019-07-12 00:00:00,,Certified,2019-07-12 00:00:00,Other: .,,,,,,,,,,,,,,,,,,Ruta Nacional 197 Km 13.5 - Country San Jorge,,Malvinas Argentinas,Buenos Aires,Argentina,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00,0
153,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500004765,BIO LIVE S.A.,PLANTA BIOLIVE,4765,,,Certified,2019-04-01 00:00:00,,,,,,,,,,,,,,,,,Certified,2019-04-01 00:00:00,Other: OLIVE OIL,,,Maipú 1252 piso 8,,CABA,CABA,Argentina,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00,0
154,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7881508001,BIO PATAGONIA S.A,,97318,,,Certified,2019-01-08 00:00:00,,,,,,,,,,,,,,,,,Certified,2019-01-08 00:00:00,"Other: Apples, Pears",,,Miguel Arnaldo 2553,,Villa Regina,"Villa Regina, Río Negro",Argentina,8336,,,,,,,,,,,0298 4425 686,lfernandez@pft.com.ar,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
155,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7880097486,BIO PATAGONIA S.A.,,97486,,,Certified,2018-12-06 00:00:00,,Certified,2018-12-06 00:00:00,"Other: Apples - Cripp's Pink, Brookefield, Galaxy, Royal Gala, Granny Smith, Red Chief/Chañar, Rosy Glow a1., Biodiversity area, Cherries - Bing, Lapins, Swett Heart,, Damsons - Larryann, Sungold, BetyAnne, Angeleno, Fortune, Royal Diamond, Pears - Beurre D'Anjou, Packham's Triumph, William's, Abate Fetel, Rocha, Golden Russet, taylor's Gold, Conference, Red Bartlett., Seedlings - Pears and Apples",,,,,,,,,,,,,Certified,2018-12-06 00:00:00,"Other: Apples, Cherries, Damson plum, Damson plums, Pears",,,Elordi 524,,Neuquén,,Argentina,8300,,,,,,,,,,,,certificaciones@ladeliciosa-sa.com.ar,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
156,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500006271,BIO TUC S.R.L.,FINCA CARDOZO,6271,,,Certified,2019-10-14 00:00:00,,Certified,2019-10-14 00:00:00,Other: SUGAR CANE,,,,,,,,,,,,,,,,,,"Ruta Nac. 38, Km 693, San Jose",,La Cocha,Tucuman,Argentina,4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31 00:00:00,0
157,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500005984,BIO TUC S.R.L.,FINCA MONESTEROLO,5984,,,Certified,2018-10-25 00:00:00,,Certified,2018-10-25 00:00:00,Other: SUGAR CANE,,,,,,,,,,,,,,,,,,"Ruta Nac. 38, Km 693, San Jose",,La Cocha,Tucuman,Argentina,4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-30 00:00:00,0
158,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500004946,BIO TUC S.R.L.,EMPAQUE BIOTUC,4946,,,Certified,2017-05-29 00:00:00,,,,,,,,,,,,,,,,,Certified,2017-05-29 00:00:00,"Other: LEMON, TANGERINE, ORANGE, AVOCADO",,,"Ruta Nac. 38, Km 693, San Jose",,La Cocha,Tucuman,Argentina,4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00,0
159,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500005505,BIO TUC S.R.L.,FINCA GIUGIA,5505,,,Certified,2018-01-09 00:00:00,,Certified,2018-01-09 00:00:00,Other: SUGAR CANE,,,,,,,,,,,,,,,,,,"Ruta Nac. 38, Km 693, San Jose",,La Cocha,Tucuman,Argentina,4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00,0
160,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500005090,BIO UCO S.R.L.,FINCA SAN CARLOS,5090,,,Certified,2019-04-10 00:00:00,,Certified,2019-04-10 00:00:00,Other: GARLIC,,,,,,,,,,,,,,,,,,Ruta Provincial N° 34 S 4444,,Funes,Santa Fe,Argentina,2132,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00,0
161,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500006259,BIO UCO S.R.L.,BIOUCO,6259,,,Certified,2020-02-07 00:00:00,,,,,,,,,,,,,,,,,Certified,2020-02-07 00:00:00,Other: GARLIC,,,Ruta Provincial N° 34 S 4444,,Funes,Santa Fe,Argentina,2132,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31 00:00:00,0
162,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7880097361,BIOFINCA DE LOS ANDES S.R.L.,,97361,,,Certified,2018-12-27 00:00:00,,Certified,2018-12-27 00:00:00,"Other: Asparagus, Broccoli - Avenger, Pumpkins - Anco",,,,,,,,,,,,,,,,,,14 y America s/Nº 0,,Rawson - San Juan,"Rawson, San Juan",Argentina,5425,,,,,,,,,,,,german.molina@icebergagricola.com.ar,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
163,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500001867,BIOMAC S.R.L.,BIOMAC,1867,,,Certified,2008-02-12 00:00:00,,,,,,,,,,,,,,,,,Certified,2008-02-12 00:00:00,"Other: FROZEN STRAWBERRY, FROZEN BLUEBERRY, FROZEN RASPBERRY, FROZEN BLACKBERRY, FROZEN ASPARAGUS, CHIA (Salvia hispanica L), FROZEN BROCCOLI, FROZEN SQUASH, APPLE PULP, PEAR PULP, PEACH PULP, BEAN, SESAME, CHICKPEA, FROZEN PEACH, FLAX, BLUEBERRY, BROCCOLI, ASPARAGUS, GARLIC, BUTTERNUT SQUASH, CANE SUGAR, GRAPEFRUIT, LEMON, ORANGE, WATERMELON, MELON, SWEET POTATO, FROZEN APPRICOT, FROZEN SWEET POTATOE, FROZEN APPLE, FROZEN PEAR, FROZEN PEPPER",,,"Las Amapolas 325, Skyglass 2 of. 42/44",,Pilar,Buenos Aires,Argentina,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31 00:00:00,0
164,Food Safety S.A.,www.foodsafety.com.ar,calidad@foodsafety.com.ar,9481054202,Bionatura SRL,Bionatura,1613,Javier,De Gregorio,Certified,2020-03-02 00:00:00,,,,,,,,,,,,,,,,,Certified,2020-03-02 00:00:00,,,,19 de Septiembre 1060,,Rio Grande,Rio Negro,Argentina,,,,19 de Septiembre 1060,,Rio Grande,Rio Negro,Argentina,,,,,,,,,,,,,,,,,,,,,2020-12-21 00:00:00,0
165,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500005322,BLANCO ANA ROSA,FINCA DON TUCUTA,5322,,,Certified,2020-04-24 00:00:00,,Certified,2020-04-24 00:00:00,"Other: ALMONDS, WALNUT, GRAPE, SAFFRON",,,,,,,,,,,,,,,,,,"Del Jarillal 1733, Chacras de Coria",,Luján de Cuyo,Mendoza,Argentina,5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31 00:00:00,0
166,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500005426,BLAZQUEZ S.R.L.,FINCA LA TEMPRANERA,5426,,,Certified,2017-10-23 00:00:00,,Certified,2017-10-23 00:00:00,"Other: BLUEBERRY,",,,,,,,,,,,,,,,,,,24 de setiembre 695. 1º D,,San Miguel de Tucuman,Tucuman,Argentina,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31 00:00:00,0
167,Organización Internacional Agropecuaria ,www.oia.com.ar,oia@oia.com.ar,5500005657,BLAZQUEZ S.R.L.,FINCA CAÑERA,5657,,,Certified,2018-05-18 00:00:00,,Certified,2018-05-18 00:00:00,Other: SUGAR CANE,,,,,,,,,,,,,,,,,,24 de setiembre 695. 1º D,,San Miguel de Tucuman,Tucuman,Argentina,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00,0
168,LETIS S.A.,www.letis.org,CALIDAD@LETIS.ORG,4490001396,Bodega Agrelo,,1396,,,Certified,2007-03-02 00:00:00,,,,,,,,,,,,,,,,,Certified,2007-03-02 00:00:00,Other: Wine,,,Calle Baldini s/n,,Lujan de Cuyo,Mendoza,Argentina,5509,,,Calle Baldini s/n,,Lujan de Cuyo,Mendoza,Argentina,5509,,,,,,NOP/COR,,,,,,,,,,,,,,2017-12-27 00:00:00,0
169,LETIS S.A.,www.letis.org,CALIDAD@LETIS.ORG,4490001114,Bodega Alamos,,1114,,,Certified,2013-02-26 00:00:00,,,,,,,,,,,,,,,,,Certified,2013-02-26 00:00:00,Other: Wine,,,Ruta 92 s/n,,Vista Flores,Mendoza,Argentina,5565,,,Ruta 92 s/n,,Vista Flores,Mendoza,Argentina,5565,,,,,,NOP/COR,,,,,,,,,,,,,,2017-12-27 00:00:00,0
170,LETIS S.A.,www.letis.org,CALIDAD@LETIS.ORG,4490001594,Bodega Altos Las Hormigas,,1594,,,Certified,2016-04-20 00:00:00,,,,,,,,,,,,,,,,,Certified,2016-04-20 00:00:00,Other: Wine,,,"La legua s/n, Carrizal de Abajo",,Luján de Cuyo,Mendoza,Argentina,5509,,,"La legua s/n, Carrizal de Abajo",,Luján de Cuyo,Mendoza,Argentina,5509,,,,,,NOP/COR,,,,,,,,,,,,,,2019-01-02 00:00:00,0
171,LETIS S.A.,www.letis.org,CALIDAD@LETIS.ORG,4490000506,Bodega Andalhue,,506,,,Certified,2020-02-18 00:00:00,,,,,,,,,,,,,,,,,Certified,2020-02-18 00:00:00,Other: Wine,,,"Ruta n°15, Km 37- Ugarteche",,Luján de Cuyo,Mendoza,Argentina,,,,Ruta n° 86 y calle Cobos,,Luján de Cuyo,Mendoza,Argentina,,,,,,,NOP,,,,,,,,,,,,,,2021-03-07 00:00:00,0
172,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7881355001,BODEGA ARGENTO S.A.,,96758,,,Certified,2019-03-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,Juan de la Cruz Videla s/n,,Maipú,"Cruz de Piedra, Mendoza",Argentina,,,,,,,,,,,,0261 155266165,norsepulveda@yahoo.com.ar,,,,,,,,,,,,,,,,2021-02-05 00:00:00,0
173,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7880973001,BODEGA CHACRA S.R.L - CHACRA 356 2B DON TOMASO,,96764,,,Certified,2019-04-15 00:00:00,,Certified,2019-04-15 00:00:00,"Other: Seedlings - Vivero, Wine grape - Chardonnay, Wine grape - Chardonnay, Pinot Noir, Trousseau",,,,,,,,,,,,,,,,,,Chacra N° 356 Lote B,,,Río Negro,Argentina,,,,,,,,,,,,0298 15 466 7159,polo@bodegachacra.com,http://www.bodegachacra.com,,,,,,,,,,,,,,,2019-12-24 00:00:00,0
174,LETIS S.A.,www.letis.org,CALIDAD@LETIS.ORG,4490001269,Bodega Chakana,,1269,,,Certified,2015-05-19 00:00:00,,,,,,,,,,,,,,,,,Certified,2015-05-19 00:00:00,Other: Wine,,,"Ruta Prov. Nº 15 km 34, Agrelo",,Lujan de Cuyo,Mendoza,Argentina,5509,,,"Ruta Prov. Nº 15 km 34, Agrelo",,Lujan de Cuyo,Mendoza,Argentina,5509,,,,,,NOP/COR,,,,,,,,,,,,,,2017-12-27 00:00:00,0
175,LETIS S.A.,www.letis.org,CALIDAD@LETIS.ORG,4490001345,Bodega Chandon S.A.,,3063/3064,,,Certified,2021-02-10 00:00:00,,,,,,,,,,,,,,,,,Certified,2021-02-10 00:00:00,Other: Processor: wine,,1341/2021-01,"Ruta 15 km 29,",,Agrelo,Mendoza,Argentina,5509,,,"Ruta 15 km 29,",,Agrelo,Mendoza,Argentina,5509,,,,,,NOP,,,,,,,,,,,,,,2021-03-07 00:00:00,0
176,EcoCert S.A.,www.ecocert.com,office.international@ecocert.com,7881747001,BODEGA JEAN BOUSQUET TUPUNGATO S.A.,,195289,,,Certified,2019-08-23 00:00:00,,,,,,,,,,,,,,,,,Certified,2019-08-23 00:00:00,"Other: Wine, Wine grape, Wine grapes",,,Ruta 89 Km 10,,Gualtayari,,Argentina,5561,,,,,,,,,,,,jeanbousquet14@gmail.com,,,,,,,,,,,,,,,,2021-03-16 00:00:00,0
177,LETIS S.A.,www.letis.org,CALIDAD@LETIS.ORG,4490000058,Bodega La Agricola,,58,,,Certified,2006-10-11 00:00:00,,,,,,,,,,,,,,,,,Certified,2005-05-16 00:00:00,Other: Wine/Sparkling Wine,,,"Ruta Prov. Nº 33, Km. 7,5 - Fray Luis Beltrán",,Maipu,Mendoza,Argentina,5531,,,"Ruta Prov. Nº 33, Km. 7,5 - Fray Luis Beltrán",,Maipu,Mendoza,Argentina,5531,,,,,,NOP/COR,,,,,,,,,,,,,,2021-01-05 00:00:00,0
178,LETIS S.A.,www.letis.org,CALIDAD@LETIS.ORG,4490000546,Bodega Montlaiz,,546,,,Certified,2007-03-02 00:00:00,,,,,,,,,,,,,,,,,Certified,2007-03-02 00:00:00,Other: Wine,,,"Lavalle s/n, Montecaseros",,San Martin,Mendoza,Argentina,5570,,,"Lavalle s/n, Montecaseros",,San Martin,Mendoza,Argentina,5515,,,,,,NOP/COR,,,,,,,,,,,,,,2021-01-05 00:00:00,0
